battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1620.0,0,2.6,1,6.0,0,5.0,0.9,186.0,6.0,18.0,434.0,1339.0,1.0,18.0,14.0,13.0,1,0,0,2.0
1996.0,0,2.5,0,5.0,1,52.0,0.4,122.0,4.0,9.0,671.0,1445.0,2.0,8.0,7.0,12.0,1,0,1,2.0
1092.0,0,2.7,1,8.0,0,45.0,0.8,185.0,1.0,10.0,1404.0,1424.0,1.0,12.0,3.0,20.0,0,1,1,2.0
1018.0,1,0.7,1,7.0,0,63.0,0.1,155.0,5.0,18.0,856.0,883.0,3.0,10.0,3.0,2.0,0,0,1,34.0
545.0,0,0.5,0,5.6,1,11.0,0.3,131.0,3.0,1.0,381.0,1452.0,2.0,15.0,6.0,19.0,1,1,1,1.0
554.0,1,1.3,0,5.6,0,12.0,0.1,105.0,6.0,10.0,85.0,806.0,3.0,10.0,7.0,4.0,0,1,1,10.0
1264.0,0,2.9,1,2.0,1,32.3,0.2,171.0,3.0,3.0,562.0,849.0,2.0,7.0,4.0,3.0,1,1,1,12.1
1030.0,0,1.6,1,3.0,1,58.0,0.2,138.0,6.0,20.0,1111.0,1812.0,2.0,6.0,2.0,18.0,1,1,1,30.0
1432.0,1,1.7,1,6.0,1,39.0,0.3,164.0,4.0,18.0,209.0,947.0,2.0,14.0,4.0,10.0,1,1,0,50.0
558.0,1,2.8,0,1.0,1,50.0,0.8,142.0,5.0,4.0,997.0,1605.0,2.0,10.0,5.0,8.0,1,1,1,1.0
829.0,0,0.5,0,5.6,0,32.3,0.6,129.0,7.0,1.0,91.0,1916.0,2.0,12.0,6.0,11.0,1,0,1,2.0
1741.0,1,1.8,0,5.6,0,14.0,0.7,143.0,8.0,10.4,730.0,1895.0,3.0,11.0,3.0,3.0,1,0,0,5.0
1849.0,1,2.3,0,7.0,1,15.0,0.4,144.0,5.0,19.0,606.0,1123.0,3.0,14.0,11.0,19.0,1,0,1,1.0
733.0,0,2.1,0,5.0,1,7.0,0.2,174.0,7.0,10.0,445.0,1409.0,1.0,15.0,8.0,2.0,1,1,0,45.0
1872.0,1,0.9,1,5.6,0,16.0,0.5,80.0,2.0,2.0,286.0,1484.0,2.0,15.0,11.0,16.0,0,0,1,42.0
1853.0,0,0.5,1,1.0,0,27.0,0.3,197.0,6.0,13.0,985.0,1005.0,1.0,10.0,2.0,8.0,1,0,1,2.0
1149.0,1,2.2,0,4.0,0,30.0,0.2,106.0,6.0,5.0,1617.0,1675.0,3.0,17.0,14.0,8.0,1,0,0,12.1
891.0,0,0.5,1,9.0,1,32.3,0.3,196.0,2.0,19.0,375.0,1724.0,2.0,7.0,1.0,10.0,1,0,1,1.0
1911.0,1,2.0,0,7.0,1,65.0,0.6,163.0,8.0,8.0,1795.0,1958.0,3.0,9.0,8.0,11.0,1,1,0,2.0
550.0,1,0.5,0,16.0,1,23.0,0.1,145.0,2.0,17.0,486.0,1930.0,2.0,18.0,5.0,8.0,1,0,0,2.0
576.0,0,0.8,0,5.6,1,27.0,0.1,121.0,2.0,4.0,757.0,1518.0,1.0,18.0,6.0,8.0,1,0,1,2.0
1760.0,0,1.9,0,1.0,1,51.0,0.8,198.0,1.0,2.0,273.0,1704.0,2.0,10.0,8.0,4.0,1,1,0,30.0
969.0,0,2.4,0,5.6,0,46.0,0.3,124.0,7.0,10.4,491.0,589.0,2.0,18.0,5.0,19.0,1,0,1,2.0
1160.0,0,1.1,0,1.0,1,64.0,0.7,166.0,3.0,2.0,762.0,859.0,2.0,18.0,4.0,15.0,1,0,1,2.0
827.0,0,1.1,1,2.0,1,18.0,0.9,160.0,2.0,16.0,448.0,821.0,1.0,14.0,6.3,17.0,1,1,1,1.0
1786.0,0,0.5,0,9.0,1,58.0,0.7,161.0,7.0,10.0,231.0,1671.0,2.0,9.0,3.0,7.0,1,1,1,22.0
774.0,1,0.6,1,2.0,1,8.0,0.4,136.0,1.0,4.0,1713.0,1865.0,2.0,7.0,6.3,14.0,1,1,1,2.0
819.0,1,2.5,1,5.6,1,11.0,0.2,83.0,8.0,1.0,438.0,822.0,1.0,10.0,5.0,15.0,1,0,0,1.0
1042.0,0,2.2,0,15.0,1,11.0,0.6,139.0,5.0,16.0,68.0,1018.0,2.0,18.0,6.3,2.0,1,0,0,34.0
1368.0,0,3.0,1,10.0,0,50.0,0.2,97.0,7.0,18.0,698.0,829.0,2.0,13.0,6.0,5.0,0,1,1,11.0
1592.0,0,2.1,0,6.0,1,51.0,0.1,181.0,2.0,17.0,510.0,522.0,2.0,19.0,8.0,7.0,1,0,0,2.0
1067.0,0,1.8,1,11.0,0,14.0,0.2,146.0,1.0,15.0,965.0,1009.0,2.0,5.0,6.3,13.0,0,0,1,1.0
1892.0,1,0.7,0,5.0,0,48.0,0.4,110.0,4.0,10.0,1399.0,1564.0,2.0,17.0,14.0,3.0,1,1,1,1.0
915.0,0,1.1,0,6.0,0,57.0,0.6,187.0,8.0,17.0,532.0,1448.0,2.0,19.0,10.0,12.0,0,1,0,2.0
774.0,1,2.8,0,7.0,1,55.0,0.9,124.0,3.0,18.0,8.0,896.0,3.0,8.0,1.0,12.0,1,1,0,12.1
1848.0,1,1.4,1,2.0,1,43.0,0.7,179.0,2.0,10.0,154.0,605.0,3.0,11.0,9.0,3.0,1,0,1,1.0
1501.0,0,1.1,0,12.0,1,2.0,0.2,187.0,1.0,15.0,198.0,1056.0,2.0,13.0,12.0,16.0,1,1,1,5.0
1614.0,0,1.9,0,8.0,1,55.0,0.3,188.0,3.0,17.0,860.0,1330.0,3.0,17.0,13.0,13.0,1,0,0,12.1
911.0,1,2.9,0,5.6,0,46.0,0.1,181.0,5.0,1.0,461.0,670.0,2.0,9.0,5.0,17.0,0,1,0,12.1
1520.0,0,0.5,0,1.0,1,24.0,0.7,199.0,5.0,8.0,109.0,1909.0,3.0,13.0,3.0,4.0,1,0,1,29.0
1647.0,0,1.4,1,3.0,1,38.0,0.3,102.0,6.0,15.0,193.0,1185.0,2.0,16.0,14.0,15.0,1,0,1,26.0
1347.0,0,0.9,1,8.0,1,32.3,0.8,108.0,6.0,15.0,961.0,1008.0,3.0,15.0,3.0,14.0,1,0,1,45.0
967.0,1,1.6,0,4.0,0,25.0,0.6,92.0,8.0,9.0,243.0,1642.0,3.0,7.0,4.0,18.0,0,1,1,12.1
1442.0,0,2.2,0,5.6,1,56.0,0.7,145.0,5.0,3.0,1626.0,1668.0,1.0,11.0,8.0,7.0,1,1,0,1.0
1204.0,1,2.6,0,5.6,0,10.0,0.3,199.0,7.0,3.0,480.0,1482.0,1.0,11.0,2.0,19.0,1,0,0,12.1
1320.0,0,2.1,1,5.6,1,41.0,0.6,144.0,7.0,2.0,123.0,1229.0,2.0,11.0,1.0,14.0,1,1,0,1.0
1800.0,1,0.7,0,2.0,1,8.0,0.4,100.0,7.0,6.0,400.0,823.0,3.0,10.0,8.0,8.0,1,0,1,1.0
1567.0,0,2.1,1,3.0,0,22.0,0.8,153.0,3.0,19.0,190.0,1326.0,3.0,15.0,2.0,10.0,1,0,0,1.0
1439.0,0,0.9,0,12.0,1,32.3,0.8,147.0,1.0,17.0,626.0,932.0,1.0,19.0,12.0,15.0,1,0,1,19.0
1422.0,0,1.0,0,15.0,0,3.0,0.1,112.0,1.0,17.0,1.0,926.0,2.0,19.0,1.0,3.0,1,1,1,12.1
1591.0,1,2.2,1,4.0,1,53.0,1.0,161.0,3.0,16.0,548.0,1641.0,2.0,10.0,9.0,14.0,1,1,1,12.1
880.0,0,1.7,0,2.0,0,6.0,0.6,198.0,4.0,19.0,632.0,660.0,3.0,6.0,4.0,3.0,1,0,0,12.1
1929.0,1,0.5,1,5.6,1,19.0,1.0,163.0,6.0,2.0,349.0,1051.0,1.0,12.0,7.0,6.0,1,1,0,12.1
1642.0,1,1.6,1,5.6,0,32.3,0.4,102.0,5.0,2.0,1686.0,1889.0,1.0,18.0,6.3,2.0,0,0,1,2.0
1511.0,0,2.5,1,3.0,0,21.0,0.2,114.0,3.0,18.0,1455.0,1982.0,3.0,10.0,6.3,5.0,1,0,0,2.0
1312.0,0,1.3,0,5.0,1,10.0,0.6,163.0,2.0,9.0,95.0,893.0,3.0,6.0,2.0,13.0,1,1,1,1.0
1852.0,0,1.4,0,4.0,1,10.0,0.7,196.0,1.0,18.0,580.0,1163.0,3.0,13.0,1.0,11.0,1,0,1,12.1
972.0,1,1.3,0,8.0,0,45.0,0.7,82.0,7.0,10.0,297.0,589.0,3.0,7.0,6.0,7.0,0,1,0,1.0
691.0,1,2.7,1,4.0,1,32.3,0.9,108.0,4.0,8.0,951.0,962.0,2.0,5.0,3.0,15.0,1,1,1,2.0
807.0,0,0.5,0,9.0,0,8.0,0.3,158.0,5.0,20.0,667.0,697.0,1.0,17.0,13.0,2.0,0,1,1,2.0
1113.0,0,0.6,1,5.6,0,25.0,0.3,145.0,1.0,10.0,1047.0,1312.0,2.0,11.0,2.0,12.0,1,0,1,1.0
721.0,1,1.3,1,10.0,0,16.0,0.9,125.0,1.0,18.0,408.0,1862.0,1.0,10.0,3.0,4.0,0,1,1,12.1
1188.0,1,1.5,1,5.6,0,55.0,0.3,198.0,6.0,2.0,1150.0,1469.0,2.0,12.0,7.0,7.0,0,1,0,1.0
1512.0,1,0.5,0,1.0,0,52.0,0.1,131.0,1.0,14.0,333.0,952.0,3.0,6.0,5.0,7.0,0,0,1,2.0
805.0,1,0.7,0,5.6,0,65.0,0.1,97.0,4.0,14.0,641.0,704.0,2.0,11.0,6.0,17.0,0,1,1,2.0
918.0,0,0.9,1,1.0,0,8.0,0.1,123.0,7.0,5.0,653.0,671.0,1.0,17.0,4.0,14.0,1,1,0,1.0
1320.0,0,0.5,1,7.0,0,48.0,0.2,168.0,5.0,16.0,103.0,1583.0,2.0,8.0,5.0,9.0,0,0,1,1.0
1236.0,0,0.9,1,2.0,1,58.0,0.1,188.0,1.0,14.0,517.0,809.0,1.0,14.0,12.0,20.0,1,0,1,12.1
1387.0,0,0.5,0,5.6,1,62.0,0.5,98.0,3.0,10.4,785.0,1151.0,2.0,5.0,3.0,11.0,1,1,0,12.1
1883.0,1,2.7,1,6.0,1,30.0,0.5,95.0,2.0,10.0,531.0,791.0,3.0,16.0,15.0,20.0,1,1,1,12.1
839.0,0,2.0,1,5.6,0,32.3,0.4,175.0,7.0,3.0,564.0,1391.0,3.0,15.0,8.0,11.0,1,0,0,1.0
1593.0,1,1.0,0,5.6,1,53.0,0.7,130.0,8.0,10.4,761.0,1336.0,1.0,15.0,13.0,13.0,1,1,1,1.0
1722.0,1,1.0,0,7.0,0,25.0,0.8,88.0,6.0,19.0,1179.0,1638.0,2.0,5.0,1.0,19.0,0,0,1,1.0
1954.0,0,0.6,1,8.0,0,7.0,0.9,126.0,3.0,9.0,673.0,690.0,3.0,17.0,12.0,13.0,1,0,0,12.1
1788.0,1,0.5,1,15.0,1,2.0,0.3,150.0,6.0,20.0,472.0,1073.0,2.0,12.0,2.0,4.0,1,0,1,26.0
1628.0,0,0.5,0,5.0,1,33.0,0.9,101.0,6.0,8.0,412.0,643.0,3.0,16.0,10.0,13.0,1,0,0,1.0
1965.0,0,0.5,0,6.0,1,4.0,1.0,84.0,7.0,9.0,977.0,1660.0,3.0,17.0,6.3,16.0,1,1,1,2.0
833.0,1,2.2,0,4.0,0,27.0,0.9,124.0,1.0,6.0,359.0,1395.0,2.0,9.0,5.0,7.0,0,1,1,1.0
571.0,0,0.6,0,1.0,1,43.0,0.5,141.0,3.0,8.0,224.0,783.0,2.0,7.0,5.0,18.0,1,0,0,40.0
1808.0,1,0.5,1,1.0,0,31.0,0.5,92.0,2.0,16.0,714.0,1208.0,2.0,9.0,1.0,8.0,0,0,1,16.0
1860.0,0,0.5,1,2.0,1,55.0,0.7,83.0,6.0,3.0,195.0,799.0,2.0,15.0,6.3,4.0,1,0,1,12.1
1368.0,1,1.6,1,4.0,0,9.0,0.1,115.0,7.0,7.0,843.0,1145.0,2.0,13.0,12.0,17.0,0,1,0,12.1
1161.0,0,1.3,1,5.6,1,21.0,0.6,126.0,8.0,12.0,308.0,1169.0,3.0,6.0,4.0,14.0,1,0,1,56.0
1224.0,1,1.6,0,9.0,0,33.0,1.0,157.0,1.0,18.0,522.0,563.0,3.0,10.0,5.0,13.0,1,1,0,12.1
902.0,1,0.6,1,5.6,0,64.0,0.7,122.0,5.0,14.0,364.0,1360.0,3.0,18.0,8.0,15.0,0,1,1,12.1
787.0,1,0.5,0,15.0,0,11.0,0.6,93.0,1.0,16.0,806.0,1423.0,2.0,8.0,6.0,14.0,1,0,1,1.0
854.0,0,0.5,0,2.0,0,30.0,0.5,125.0,8.0,5.0,518.0,1152.0,2.0,5.0,2.0,11.0,0,0,1,2.0
1184.0,0,1.5,1,1.0,1,32.3,0.6,191.0,1.0,6.0,519.0,1577.0,3.0,17.0,7.0,14.0,1,1,1,12.1
1973.0,0,1.6,1,5.0,1,39.0,0.8,152.0,4.0,6.0,792.0,1181.0,1.0,9.0,6.3,5.0,1,0,0,33.0
510.0,0,1.7,1,3.0,0,35.0,0.8,120.0,3.0,6.0,382.0,1228.0,2.0,17.0,2.0,11.0,0,1,1,48.0
966.0,0,2.0,0,8.0,1,32.3,0.5,118.0,2.0,10.0,214.0,1523.0,3.0,18.0,17.0,11.0,1,1,1,15.0
1438.0,1,1.8,0,3.0,0,32.3,0.6,169.0,8.0,7.0,859.0,867.0,2.0,14.0,11.0,15.0,0,0,0,1.0
1986.0,0,0.5,0,7.0,0,52.0,0.4,95.0,3.0,9.0,342.0,774.0,3.0,5.0,6.3,13.0,1,0,0,12.1
1907.0,0,2.0,0,13.0,0,32.3,0.9,105.0,7.0,15.0,713.0,1513.0,2.0,14.0,4.0,17.0,1,0,1,12.1
1489.0,0,2.4,1,8.0,0,32.0,0.6,200.0,1.0,16.0,172.0,812.0,2.0,7.0,6.0,8.0,0,0,0,11.0
1843.0,1,1.8,1,13.0,1,32.3,0.7,134.0,6.0,18.0,118.0,580.0,3.0,15.0,14.0,15.0,1,1,0,12.1
825.0,1,1.5,0,11.0,0,38.0,0.4,94.0,3.0,18.0,540.0,783.0,2.0,11.0,4.0,14.0,0,1,0,12.1
1286.0,1,2.3,0,10.0,1,16.0,0.1,98.0,2.0,18.0,18.0,662.0,2.0,10.0,5.0,4.0,1,1,0,2.0
840.0,0,0.6,0,5.6,1,32.3,0.8,137.0,7.0,19.0,987.0,1081.0,3.0,12.0,8.0,18.0,1,1,0,58.0
757.0,0,2.3,1,5.0,1,58.0,0.2,163.0,4.0,7.0,535.0,697.0,3.0,19.0,12.0,9.0,1,0,1,31.0
814.0,1,1.1,1,2.0,0,41.0,0.8,177.0,2.0,10.0,1092.0,1406.0,1.0,16.0,6.0,12.0,1,0,0,12.1
1195.0,1,1.1,1,2.0,1,8.0,0.9,80.0,6.0,6.0,327.0,1001.0,2.0,14.0,2.0,19.0,1,0,0,1.0
767.0,0,0.8,0,7.0,1,32.3,0.5,107.0,4.0,12.0,517.0,1995.0,2.0,6.0,6.3,12.0,1,1,1,2.0
1068.0,0,1.3,0,6.0,1,52.0,0.1,97.0,8.0,7.0,994.0,1500.0,1.0,16.0,1.0,15.0,1,0,0,12.1
994.0,1,2.8,1,5.6,0,32.3,0.5,173.0,3.0,3.0,491.0,530.0,3.0,5.0,2.0,20.0,1,1,1,2.0
1550.0,1,2.5,0,6.0,0,21.0,0.8,133.0,2.0,11.0,268.0,832.0,2.0,16.0,1.0,15.0,0,1,0,10.0
1878.0,1,0.5,0,9.0,0,29.0,0.6,85.0,8.0,19.0,210.0,1026.0,1.0,18.0,7.0,2.0,0,0,0,2.0
623.0,0,2.0,0,2.0,0,6.0,0.1,127.0,3.0,4.0,144.0,672.0,3.0,17.0,3.0,19.0,1,1,0,15.0
1829.0,1,0.5,0,5.6,1,15.0,0.4,160.0,5.0,7.0,729.0,1267.0,2.0,16.0,11.0,12.0,1,0,1,5.0
525.0,0,2.4,1,11.0,0,35.0,0.8,190.0,7.0,20.0,82.0,670.0,1.0,16.0,11.0,3.0,0,0,0,12.1
1065.0,1,0.5,0,5.6,1,14.0,0.7,89.0,2.0,2.0,188.0,928.0,3.0,10.0,1.0,18.0,1,0,1,2.0
1425.0,0,1.2,0,9.0,1,35.0,0.7,127.0,8.0,14.0,150.0,1897.0,2.0,13.0,2.0,6.0,1,1,1,12.1
1296.0,0,1.4,1,3.0,0,11.0,0.2,129.0,7.0,4.0,1222.0,1382.0,2.0,19.0,8.0,10.0,1,1,1,1.0
642.0,0,2.8,0,3.0,0,32.3,0.8,197.0,2.0,15.0,331.0,1011.0,3.0,12.0,5.0,13.0,0,0,0,2.0
1664.0,1,2.9,1,9.0,1,15.0,0.5,177.0,7.0,19.0,1178.0,1929.0,1.0,12.0,7.0,9.0,1,0,0,12.1
1498.0,1,0.7,0,3.0,1,8.0,0.1,170.0,7.0,4.0,347.0,1076.0,3.0,7.0,3.0,19.0,1,0,0,12.1
981.0,1,1.9,1,5.6,0,32.3,0.1,136.0,3.0,7.0,75.0,688.0,1.0,19.0,12.0,19.0,0,0,0,41.0
1236.0,1,2.8,0,6.0,1,32.0,0.3,143.0,4.0,18.0,492.0,1403.0,2.0,16.0,12.0,14.0,1,1,1,19.0
1673.0,0,2.8,1,7.0,0,9.0,0.1,187.0,3.0,10.0,65.0,734.0,3.0,9.0,1.0,10.0,1,0,1,29.0
712.0,1,1.6,0,6.0,1,9.0,0.8,172.0,2.0,14.0,881.0,1234.0,3.0,13.0,5.0,4.0,1,0,0,2.0
569.0,1,0.5,1,10.0,1,4.0,0.8,170.0,3.0,19.0,351.0,1159.0,2.0,8.0,7.0,10.0,1,1,0,1.0
603.0,1,0.7,1,5.6,1,65.0,0.2,156.0,6.0,10.4,1842.0,1968.0,2.0,10.0,4.0,8.0,1,1,1,12.1
1332.0,0,0.8,1,2.0,0,11.0,0.5,187.0,2.0,4.0,758.0,1165.0,1.0,5.0,6.3,9.0,1,1,0,1.0
1413.0,0,0.6,0,5.6,1,13.0,0.1,128.0,1.0,10.4,1323.0,1481.0,2.0,5.0,6.3,18.0,1,1,0,2.0
1064.0,0,2.9,1,1.0,1,34.0,0.2,184.0,6.0,13.0,1175.0,1569.0,2.0,16.0,13.0,6.0,1,0,0,12.1
1444.0,0,0.6,0,2.0,0,49.0,0.5,82.0,5.0,17.0,1092.0,1554.0,2.0,17.0,2.0,15.0,1,1,1,2.0
1366.0,1,1.7,1,5.0,1,54.0,0.2,161.0,5.0,9.0,647.0,1876.0,3.0,17.0,5.0,14.0,1,0,1,12.1
906.0,0,2.1,1,7.0,0,32.3,0.1,136.0,2.0,11.0,1102.0,1793.0,3.0,13.0,8.0,16.0,1,0,0,12.1
1554.0,0,2.7,1,3.0,1,47.0,0.7,185.0,5.0,12.0,319.0,1367.0,2.0,12.0,3.0,19.0,1,0,0,12.1
1187.0,0,2.3,0,5.6,1,32.3,0.2,122.0,6.0,6.0,215.0,1125.0,2.0,10.0,3.0,5.0,1,1,0,1.0
1156.0,1,2.7,1,1.0,1,30.0,0.9,173.0,3.0,16.0,945.0,1913.0,2.0,16.0,15.0,13.0,1,0,1,1.0
1918.0,0,2.8,0,1.0,0,22.0,0.3,139.0,1.0,5.0,381.0,1203.0,1.0,9.0,6.0,6.0,0,1,1,2.0
841.0,1,0.5,1,8.0,0,39.0,0.1,199.0,6.0,13.0,546.0,828.0,2.0,11.0,5.0,16.0,0,1,1,12.1
730.0,1,1.3,1,6.0,0,6.0,0.9,167.0,7.0,10.0,1096.0,1155.0,2.0,10.0,1.0,17.0,0,0,0,2.0
878.0,1,1.3,0,13.0,1,31.0,0.5,153.0,4.0,18.0,575.0,618.0,3.0,9.0,7.0,11.0,1,1,0,1.0
1059.0,0,0.5,1,5.6,0,50.0,0.7,182.0,8.0,1.0,519.0,1545.0,2.0,5.0,3.0,18.0,0,1,1,50.0
1578.0,0,2.9,0,8.0,0,32.3,0.9,200.0,1.0,20.0,342.0,670.0,3.0,17.0,4.0,16.0,1,0,0,1.0
1829.0,0,1.7,0,5.6,0,36.0,0.8,112.0,5.0,1.0,291.0,563.0,1.0,11.0,4.0,7.0,0,0,0,12.1
1132.0,0,1.0,0,5.6,0,8.0,0.1,157.0,1.0,4.0,1091.0,1293.0,1.0,11.0,2.0,6.0,0,1,1,12.1
1652.0,0,0.6,1,4.0,1,40.0,1.0,198.0,7.0,6.0,352.0,1084.0,3.0,7.0,6.0,6.0,1,0,0,41.0
912.0,0,0.5,1,5.6,0,58.0,0.3,107.0,5.0,1.0,165.0,1723.0,3.0,17.0,3.0,20.0,1,1,0,3.0
1181.0,0,2.3,0,12.0,1,61.0,0.6,116.0,2.0,16.0,385.0,831.0,2.0,6.0,6.3,18.0,1,1,0,33.0
1497.0,1,0.7,0,5.0,0,32.0,0.7,92.0,3.0,9.0,1920.0,1933.0,1.0,6.0,1.0,7.0,1,1,0,2.0
1790.0,1,2.3,1,3.0,1,49.0,0.5,100.0,3.0,11.0,396.0,1980.0,3.0,6.0,2.0,18.0,1,0,1,13.0
1742.0,1,1.6,0,3.0,0,32.3,0.8,100.0,1.0,9.0,1134.0,1469.0,1.0,5.0,4.0,6.0,1,0,1,2.0
1549.0,1,0.5,0,4.0,0,8.0,0.4,158.0,5.0,7.0,721.0,1514.0,1.0,12.0,7.0,15.0,1,1,0,47.0
1372.0,1,2.7,0,7.0,0,34.0,0.4,193.0,4.0,17.0,687.0,937.0,2.0,11.0,3.0,20.0,1,0,0,1.0
1112.0,0,0.5,0,5.6,1,12.0,0.9,190.0,4.0,6.0,777.0,1119.0,3.0,11.0,6.3,20.0,1,1,1,2.0
1005.0,0,0.5,0,5.6,0,46.0,0.4,133.0,8.0,17.0,176.0,1556.0,3.0,17.0,6.3,20.0,0,1,1,22.0
783.0,1,1.7,1,9.0,1,27.0,0.3,150.0,6.0,11.0,458.0,1263.0,1.0,15.0,4.0,6.0,1,1,1,12.1
1698.0,0,2.5,0,10.0,1,26.0,0.4,105.0,2.0,18.0,485.0,1819.0,1.0,5.0,3.0,17.0,1,0,1,1.0
899.0,1,2.7,0,3.0,1,53.0,0.3,192.0,4.0,11.0,641.0,1638.0,2.0,19.0,16.0,10.0,1,0,1,8.0
1062.0,0,1.5,0,3.0,0,45.0,0.2,151.0,3.0,4.0,798.0,1435.0,2.0,14.0,2.0,9.0,0,0,0,15.0
989.0,1,2.0,0,4.0,0,17.0,0.2,166.0,3.0,19.0,256.0,1394.0,3.0,18.0,7.0,19.0,1,1,0,37.0
1983.0,1,1.2,1,6.0,1,32.3,0.6,125.0,1.0,11.0,370.0,1197.0,3.0,12.0,10.0,10.0,1,1,1,3.0
1800.0,1,3.0,0,5.0,0,54.0,0.3,87.0,1.0,12.0,191.0,1108.0,2.0,14.0,10.0,18.0,0,0,1,1.0
1254.0,0,1.7,0,5.6,1,46.0,0.4,146.0,3.0,3.0,1571.0,1956.0,2.0,7.0,2.0,2.0,1,1,1,2.0
868.0,0,1.7,0,5.6,0,30.0,0.8,83.0,4.0,10.4,276.0,1026.0,1.0,11.0,7.0,17.0,1,0,0,12.1
1205.0,0,0.5,1,3.0,0,12.0,0.6,175.0,4.0,6.0,573.0,614.0,2.0,14.0,1.0,14.0,1,0,1,1.0
1284.0,1,2.8,1,5.6,0,10.0,0.9,155.0,2.0,14.0,160.0,516.0,2.0,16.0,2.0,9.0,0,1,1,12.1
626.0,0,0.7,1,2.0,1,23.0,0.5,187.0,2.0,9.0,90.0,1334.0,3.0,7.0,5.0,11.0,1,0,1,12.1
1763.0,0,2.9,1,1.0,1,53.0,0.2,101.0,4.0,20.0,138.0,806.0,2.0,12.0,9.0,17.0,1,1,1,24.0
694.0,1,1.8,1,15.0,0,36.0,0.4,193.0,4.0,20.0,983.0,1230.0,3.0,12.0,8.0,5.0,1,0,1,12.1
1265.0,0,0.6,1,4.0,1,32.3,0.5,90.0,1.0,5.0,275.0,687.0,1.0,16.0,11.0,8.0,1,0,1,1.0
816.0,1,0.5,0,4.0,0,14.0,0.9,198.0,3.0,13.0,149.0,558.0,1.0,17.0,10.0,15.0,1,0,0,21.0
904.0,0,1.8,0,3.0,1,35.0,0.4,168.0,3.0,4.0,42.0,507.0,1.0,15.0,12.0,11.0,1,0,0,1.0
979.0,0,0.5,1,5.6,1,5.0,0.5,164.0,7.0,2.0,793.0,1670.0,3.0,5.0,2.0,14.0,1,0,0,2.0
1531.0,0,2.0,0,5.6,1,60.0,0.4,162.0,6.0,1.0,625.0,765.0,2.0,13.0,11.0,7.0,1,0,0,47.0
934.0,0,2.0,1,2.0,0,30.0,0.7,182.0,8.0,15.0,521.0,1190.0,2.0,10.0,8.0,7.0,0,0,1,12.1
1624.0,1,2.6,1,5.6,0,59.0,1.0,200.0,3.0,11.0,1530.0,1744.0,1.0,13.0,4.0,18.0,0,1,1,2.0
874.0,0,1.3,0,5.0,0,8.0,0.5,185.0,1.0,20.0,442.0,1248.0,2.0,6.0,4.0,15.0,0,0,0,41.0
1027.0,1,2.2,0,5.6,0,64.0,0.8,102.0,5.0,4.0,152.0,714.0,1.0,8.0,5.0,13.0,0,1,1,1.0
1966.0,0,0.8,1,15.0,1,48.0,0.2,144.0,1.0,16.0,1242.0,1973.0,1.0,6.0,4.0,19.0,1,1,1,2.0
1048.0,1,1.5,0,2.0,1,29.0,1.0,182.0,1.0,4.0,29.0,1670.0,2.0,11.0,10.0,2.0,1,0,0,25.0
1496.0,1,1.9,1,13.0,0,38.0,0.1,126.0,4.0,14.0,501.0,506.0,1.0,17.0,4.0,6.0,0,0,1,1.0
959.0,1,1.7,0,15.0,0,13.0,0.4,155.0,4.0,16.0,87.0,736.0,3.0,10.0,9.0,10.0,1,1,1,25.0
1349.0,1,2.2,1,5.0,0,55.0,0.1,105.0,7.0,7.0,648.0,1019.0,2.0,15.0,7.0,17.0,1,0,1,38.0
1689.0,1,2.4,1,5.6,1,13.0,0.9,168.0,2.0,9.0,521.0,674.0,1.0,12.0,11.0,17.0,1,1,1,1.0
1558.0,1,2.4,0,5.6,1,32.3,0.1,146.0,1.0,1.0,120.0,1409.0,3.0,9.0,2.0,12.0,1,0,1,1.0
582.0,0,0.5,1,3.0,0,27.0,0.2,168.0,3.0,10.0,985.0,1420.0,2.0,19.0,2.0,2.0,1,1,1,12.1
1485.0,0,2.8,0,3.0,1,45.0,0.1,138.0,4.0,14.0,341.0,774.0,3.0,14.0,12.0,8.0,1,1,0,12.1
1991.0,1,1.8,0,11.0,0,9.0,0.7,94.0,3.0,12.0,751.0,1377.0,1.0,17.0,8.0,9.0,0,0,0,30.0
553.0,0,0.5,1,2.0,1,23.0,0.5,119.0,3.0,3.0,993.0,1517.0,2.0,7.0,3.0,14.0,1,0,0,1.0
1231.0,0,0.7,1,2.0,0,7.0,0.9,113.0,1.0,7.0,43.0,1663.0,3.0,9.0,4.0,15.0,1,1,0,2.0
805.0,0,0.8,0,1.0,0,34.0,0.6,88.0,6.0,2.0,1262.0,1538.0,3.0,18.0,11.0,9.0,1,0,1,12.1
764.0,1,1.2,1,1.0,0,13.0,1.0,152.0,8.0,2.0,361.0,511.0,3.0,18.0,7.0,6.0,1,1,0,30.0
894.0,0,0.9,0,5.0,1,54.0,0.2,130.0,3.0,15.0,104.0,541.0,2.0,11.0,5.0,13.0,1,0,1,2.0
1589.0,0,2.6,0,9.0,0,47.0,0.4,84.0,3.0,16.0,618.0,940.0,2.0,11.0,9.0,20.0,1,1,0,1.0
1456.0,0,1.6,1,9.0,1,39.0,0.1,80.0,8.0,10.0,815.0,1666.0,3.0,6.0,3.0,13.0,1,1,0,12.1
